clusterid,queryID,class,gene,allele,seqID,accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
148,TUS-1,Bla,TUS,TUS-1,1808,NG_050315.1,-,-,no,no,subclass B1 metallo beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
149,VCC-1,Bla,VCC,VCC-1,1809,NG_050316.1,-,-,no,no,carbapenem-hydrolyzing class A beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
150,VEB-1,Bla,VEB,VEB-1,1810,NG_050317.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-2,Bla,VEB,VEB-2,1811,NG_050326.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-3,Bla,VEB,VEB-3,1812,NG_050327.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-4,Bla,VEB,VEB-4,1813,NG_050328.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-5,Bla,VEB,VEB-5,1814,NG_050329.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-6,Bla,VEB,VEB-6,1815,NG_050330.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-7,Bla,VEB,VEB-7,1816,NG_050331.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-8,Bla,VEB,VEB-8,1817,NG_050332.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-9,Bla,VEB,VEB-9,1818,NG_050333.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-1b,Bla,VEB,VEB-1b,1819,NG_050324.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-10,Bla,VEB,VEB-10,3047,NG_050318.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-11,Bla,VEB,VEB-11,3048,NG_050319.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-12,Bla,VEB,VEB-12,3049,NG_050320.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-13,Bla,VEB,VEB-13,3050,NG_050321.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-14,Bla,VEB,VEB-14,3051,NG_050322.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-15,Bla,VEB,VEB-15,3052,NG_050323.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-17,Bla,VEB,VEB-17,3053,NG_050325.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-19,Bla,VEB,VEB-19,3054,NG_055500.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-20,Bla,VEB,VEB-20,3055,NG_063894.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-21,Bla,VEB,VEB-21,3056,NG_063895.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-22,Bla,VEB,VEB-22,3057,NG_065941.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-23,Bla,VEB,VEB-23,3058,NG_067164.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-24,Bla,VEB,VEB-24,3059,NG_067165.1,-,-,no,no,inhibitor-resistant class A extended-spectrum beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
150,VEB-25,Bla,VEB,VEB-25,3060,NG_067227.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-26,Bla,VEB,VEB-26,3061,NG_070222.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
150,VEB-27,Bla,VEB,VEB-27,3062,NG_070755.1,-,-,no,no,inhibitor-resistant class A extended-spectrum beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
151,VIM-1,Bla,VIM,VIM-1,1820,NG_050336.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-11,Bla,VIM,VIM-11,1821,NG_050338.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-12,Bla,VIM,VIM-12,1822,NG_050339.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-13,Bla,VIM,VIM-13,1823,NG_050340.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-14.v2,Bla,VIM,VIM-14.v2,1824,NG_050341.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-15,Bla,VIM,VIM-15,1825,NG_050342.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-16,Bla,VIM,VIM-16,1826,NG_050343.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-17,Bla,VIM,VIM-17,1827,NG_050344.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-18,Bla,VIM,VIM-18,1828,NG_050345.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-19,Bla,VIM,VIM-19,1829,NG_050346.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-2,Bla,VIM,VIM-2,1830,NG_050347.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-20,Bla,VIM,VIM-20,1831,NG_050348.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-23,Bla,VIM,VIM-23,1832,NG_050349.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-24,Bla,VIM,VIM-24,1833,NG_050350.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-25,Bla,VIM,VIM-25,1834,NG_050351.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-26,Bla,VIM,VIM-26,1835,NG_050352.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-27,Bla,VIM,VIM-27,1836,NG_050353.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-28,Bla,VIM,VIM-28,1837,NG_050354.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-29,Bla,VIM,VIM-29,1838,NG_050355.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-3,Bla,VIM,VIM-3,1839,NG_050356.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-30,Bla,VIM,VIM-30,1840,NG_050357.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-31,Bla,VIM,VIM-31,1841,NG_050358.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-32,Bla,VIM,VIM-32,1842,NG_050359.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-33,Bla,VIM,VIM-33,1843,NG_050360.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-34,Bla,VIM,VIM-34,1844,NG_050361.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-35,Bla,VIM,VIM-35,1845,NG_050362.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-36,Bla,VIM,VIM-36,1846,NG_050363.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-37,Bla,VIM,VIM-37,1847,NG_050364.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-38,Bla,VIM,VIM-38,1848,NG_050365.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-39,Bla,VIM,VIM-39,1849,NG_050366.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-4,Bla,VIM,VIM-4,1850,NG_050367.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-42,Bla,VIM,VIM-42,1851,NG_050370.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-43,Bla,VIM,VIM-43,1852,NG_050371.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-5,Bla,VIM,VIM-5,1853,NG_050377.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-6,Bla,VIM,VIM-6,1854,NG_050380.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-7,Bla,VIM,VIM-7,1855,NG_050381.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-8,Bla,VIM,VIM-8,1856,NG_050382.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-9,Bla,VIM,VIM-9,1857,NG_050383.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-10,Bla,VIM,VIM-10,1858,NG_050337.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-14.v1,Bla,VIM,VIM-14.v1,1859,EF055455.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-40,Bla,VIM,VIM-40,3063,NG_050368.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-41,Bla,VIM,VIM-41,3064,NG_050369.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-44,Bla,VIM,VIM-44,3065,NG_050372.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-45,Bla,VIM,VIM-45,3066,NG_050373.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-46,Bla,VIM,VIM-46,3067,NG_050374.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-47,Bla,VIM,VIM-47,3068,NG_050375.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-48,Bla,VIM,VIM-48,3069,NG_064783.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-49,Bla,VIM,VIM-49,3070,NG_050376.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-50,Bla,VIM,VIM-50,3071,NG_050378.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-51,Bla,VIM,VIM-51,3072,NG_050379.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-52,Bla,VIM,VIM-52,3073,NG_055489.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-53,Bla,VIM,VIM-53,3074,NG_062231.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-54,Bla,VIM,VIM-54,3075,NG_052864.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-55,Bla,VIM,VIM-55,3076,NG_064784.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-56,Bla,VIM,VIM-56,3077,NG_056405.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-57,Bla,VIM,VIM-57,3078,NG_060572.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-58,Bla,VIM,VIM-58,3079,NG_060588.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-59,Bla,VIM,VIM-59,3080,NG_061412.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-60,Bla,VIM,VIM-60,3081,NG_061404.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-61,Bla,VIM,VIM-61,3082,NG_062359.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-62,Bla,VIM,VIM-62,3083,NG_063896.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-63,Bla,VIM,VIM-63,3084,NG_064785.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-64,Bla,VIM,VIM-64,3085,NG_065447.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-65,Bla,VIM,VIM-65,3086,NG_065448.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-66,Bla,VIM,VIM-66,3087,NG_064786.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-67,Bla,VIM,VIM-67,3088,NG_065942.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-68,Bla,VIM,VIM-68,3089,NG_065943.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-69,Bla,VIM,VIM-69,3090,NG_067166.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-70,Bla,VIM,VIM-70,3091,NG_068039.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-71,Bla,VIM,VIM-71,3092,NG_070223.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-72,Bla,VIM,VIM-72,3093,NG_070756.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
151,VIM-73,Bla,VIM,VIM-73,3094,NG_070757.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
152,icr-Mo,Col,ICR-Mo,icr-Mo,1860,CP014234.1:1701630-1703306,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.1,Col,Mcr1,mcr-1.1,1861,NG_050417.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.10,Col,Mcr1,mcr-1.10,1862,NG_055583.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.11,Col,Mcr1,mcr-1.11,1863,NG_055784.2,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.12,Col,Mcr1,mcr-1.12,1864,NG_056412.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.13,Col,Mcr1,mcr-1.13,1865,NG_057466.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.2,Col,Mcr1,mcr-1.2,1866,NG_051170.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.3,Col,Mcr1,mcr-1.3,1867,NG_052861.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.4,Col,Mcr1,mcr-1.4,1868,NG_052664.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.5,Col,Mcr1,mcr-1.5,1869,NG_052663.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.6,Col,Mcr1,mcr-1.6,1870,NG_052893.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.7,Col,Mcr1,mcr-1.7,1871,NG_054678.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.8,Col,Mcr1,mcr-1.8,1872,NG_054697.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.9_v1,Col,Mcr1,mcr-1.9_v1,1873,KY964067.1:27202-28809,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.9_v2,Col,Mcr1,mcr-1.9_v2,1874,NG_055582.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.14,Col,Mcr1,mcr-1.14,3100,NG_057460.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.15,Col,Mcr1,mcr-1.15,3101,NG_061610.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.16,Col,Mcr1,mcr-1.16,3102,NG_064787.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.17,Col,Mcr1,mcr-1.17,3103,NG_064788.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.18,Col,Mcr1,mcr-1.18,3104,NG_064789.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.19,Col,Mcr1,mcr-1.19,3105,NG_065449.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.20,Col,Mcr1,mcr-1.20,3106,NG_065450.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.21,Col,Mcr1,mcr-1.21,3107,NG_065451.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.22,Col,Mcr1,mcr-1.22,3108,NG_065944.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.23,Col,Mcr1,mcr-1.23,3109,NG_067235.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.24,Col,Mcr1,mc-1.24,3110,NG_067236.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.25,Col,Mcr1,mcr-1.25,3111,NG_067237.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.26,Col,Mcr1,mcr-1.26,3112,NG_068217.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.27,Col,Mcr1,mcr-1.27,3113,NG_068218.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.28,Col,Mcr1,mcr-1.28,3114,NG_070762.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.29,Col,Mcr1,mcr-1.29,3115,NG_070763.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.30,Col,Mcr1,mcr-1.30,3116,NG_070764.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.31,Col,Mcr1,mcr-1.31,3117,NG_074755.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.32,Col,Mcr1,mcr-1.32,3118,NG_074756.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.33,Col,Mcr1,mcr-1.33,3119,NG_079262.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
153,mcr-1.34,Col,Mcr1,mcr-1.34,3120,NG_079263.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
154,mcr-2.1,Col,Mcr2,mcr-2.1,1875,NG_051171.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
154,mcr-2.2,Col,Mcr2,mcr-2.2,1876,NG_055496.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
154,mcr-2.3,Col,Mcr2,mcr-2.3,3121,NG_065452.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
154,mcr-2.4,Col,Mcr2,mcr-2.4,3122,NG_070765.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.1,Col,Mcr3,mcr-3.1,1877,NG_055505.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.10,Col,Mcr3,mcr-3.10,1878,NG_055799.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.11,Col,Mcr3,mcr-3.11,1879,NG_056184.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.12,Col,Mcr3,mcr-3.12,1880,NG_057484.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.2,Col,Mcr3,mcr-3.2,1881,NG_055523.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.3,Col,Mcr3,mcr-3.3,1882,NG_055783.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.4,Col,Mcr3,mcr-3.4,1883,NG_055492.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.5,Col,Mcr3,mcr-3.5,1884,NG_055782.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.6,Col,Mcr3,mcr-3.6,1885,NG_055660.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.7,Col,Mcr3,mcr-3.7,1886,NG_055661.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.8,Col,Mcr3,mcr-3.8,1887,NG_055662.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.9,Col,Mcr3,mcr-3.9,1888,NG_055663.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.41,Col,Mcr3,mcr-3.41,2429,NG_071230.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.19,Col,Mcr3,mcr-3.19,3124,NG_055497.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.20,Col,Mcr3,mcr-3.20,3125,MK521073.1:283-1626,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.21,Col,Mcr3,mcr-3.21,3126,NG_065453.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.22,Col,Mcr3,mcr-3.22,3127,NG_060581.2,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.23,Col,Mcr3,mcr-3.23,3128,NG_060583.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.24,Col,Mcr3,mcr-3.24,3129,NG_060580.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.26,Col,Mcr3,mcr-3.26,3130,NG_065455.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.28,Col,Mcr3,mcr-3.28,3131,NG_066546.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.29,Col,Mcr3,mcr-3.29,3132,NG_064791.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.39,Col,Mcr3,mcr-3.39,3133,NG_070777.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.40,Col,Mcr3,mcr-3.40,3134,NG_070778.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
155,mcr-3.20.v1,Col,Mcr3,mcr-3.20.v1,3650,NG_055493.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
156,mcr-4.1,Col,Mcr4,mcr-4.1,1889,NG_057470.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
156,mcr-4.2,Col,Mcr4,mcr-4.2,1890,NG_057471.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
156,mcr-4.3,Col,Mcr4,mcr-4.3,1891,NG_057461.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
156,mcr-4.4,Col,Mcr4,mcr-4.4,1892,NG_057465.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
156,mcr-4.5,Col,Mcr4,mcr-4.5,1893,NG_057464.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
157,mcr-5.1,Col,Mcr5,mcr-5.1,1894,NG_055658.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
157,mcr-5.2,Col,Mcr5,mcr-5.2,1895,NG_057467.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
158,mcr-6.1,Col,Mcr6,mcr-6.1,1896,NG_055781.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
159,mcr-7.1,Col,Mcr7,mcr-7.1,1897,NG_056413.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
160,mcr-8.1,Col,Mcr8,mcr-8.1,1898,NG_061399.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
160,mcr-8.2,Col,Mcr8,mcr-8.2,3135,NG_061627.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
160,mcr-8.3,Col,Mcr8,mcr-8.3,3136,NG_066547.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
