clusterid,queryID,class,gene,allele,seqID,aro_accession,ncbi_accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
210,vanRN,Gly,VanRN,vanRN,2054,ARO_3002929,NG_048423.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
211,vanRO,Gly,VanRO,vanRO,2055,ARO_3002930,NG_048424.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
212,vanSA,Gly,VanSA,vanSA,2056,ARO_3002931,NG_048425.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
213,vanSB,Gly,VanSB,vanSB,2057,ARO_3002932,NG_055632.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
214,vanSC,Gly,VanSC,vanSC,2058,ARO_3002933,NG_048430.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
215,vanSD,Gly,VanSD,vanSD,2059,ARO_3002934,EU999036.1:689-1390,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
216,vanSE,Gly,VanSE,vanSE,2060,ARO_3002935,NG_048431.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
217,vanSF,Gly,VanSF,vanSF,2061,ARO_3002936,NG_048437.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
218,vanSG,Gly,VanSG,vanSG,2062,ARO_3002937,NG_048435.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
219,vanSL,Gly,VanSL,vanSL,2063,ARO_3002938,NG_048446.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
220,vanSM,Gly,VanSM,vanSM,2064,ARO_3002939,NG_048450.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
221,vanSN,Gly,VanSN,vanSN,2065,ARO_3002940,NG_048451.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
222,vanSO,Gly,VanSO,vanSO,2066,ARO_3002941,NG_051735.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
223,vanTC,Gly,VanTC,vanTC,2067,ARO_3002970,NG_048454.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
224,vanTE,Gly,VanTE,vanTE,2068,ARO_3002971,NG_048456.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
225,vanTG,Gly,VanTG,vanTG,2069,ARO_3002972,NG_048457.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
226,vanTmL,Gly,VanTmL,vanTmL,2070,ARO_3002973,NG_048464.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
227,vanTN,Gly,VanTN,vanTN,2071,ARO_3002975,NG_048461.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
228,vanTrL,Gly,VanTrL,vanTrL,2072,ARO_3002974,NG_048465.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
229,vanUG,Gly,VanUG,vanUG,2073,ARO_3004253,NG_048466.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
230,vanVB,Gly,VanVB,vanVB,2074,ARO_3004254,CP039549.1:2195119-2195463,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
231,vanWB,Gly,VanWB,vanWB,2075,ARO_3002964,NG_055634.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
232,vanWG,Gly,VanWG,vanWG,2076,ARO_3002965,NG_048471.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
233,vanWI,Gly,VanWI,vanWI,2077,ARO_3003724,NG_055764.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
234,vanXA,Gly,VanXA,vanXA,2078,ARO_3002949,NG_048477.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
235,vanXB,Gly,VanXB,vanXB,2079,ARO_3002950,NG_048481.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
236,vanXD,Gly,VanXD,vanXD,2080,ARO_3003070,NG_048491.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
237,vanXE,Gly,VanXE,vanXE,2081,ARO_3002952,NG_048494.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
238,vanXI,Gly,VanXI,vanXI,2082,ARO_3003725,NG_055644.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
239,vanXM,Gly,VanXM,vanXM,2083,ARO_3002953,NG_048495.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
240,vanXO,Gly,VanXO,vanXO,2084,ARO_3002954,NG_048496.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
241,vanXYC,Gly,VanXYC,vanXYC,2085,ARO_3002966,NG_048503.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
242,vanXYE,Gly,VanXYE,vanXYE,2086,ARO_3002967,NG_048512.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
243,vanXYG,Gly,VanXYG,vanXYG,2087,ARO_3003069,NG_048501.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
244,vanXYL,Gly,VanXYL,vanXYL,2088,ARO_3002968,NG_048513.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
245,vanXYN,Gly,VanXYN,vanXYN,2089,ARO_3002969,NG_048514.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
246,vanYA,Gly,VanYA,vanYA,2090,ARO_3002955,NG_048516.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
247,vanYB,Gly,VanYB,vanYB,2091,ARO_3002956,NG_055633.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
248,vanYD,Gly,VanYD,vanYD,2092,ARO_3002957,AY082011.1:3849-4265,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
249,vanYF,Gly,VanYF,vanYF,2093,ARO_3002958,NG_048526.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
250,vanYG1,Gly,VanYG1,vanYG1,2094,ARO_3002959,NG_048528.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
251,vanYM,Gly,VanYM,vanYM,2095,ARO_3002961,NG_242281.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
252,vanZA,Gly,VanZA,vanZA,2096,ARO_3002962,NG_048534.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
253,vanZF,Gly,VanZF,vanZF,2097,ARO_3002963,NG_048535.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
254,mef(B),MLS,MefB,mef(B),2098,ARO_3003107,NG_047978.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
255,mel,MLS,Mel,mel,2099,ARO_3000616,NG_047957.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
256,carA,MLS,CarA,carA,2100,ARO_3002817,NG_047561.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
257,cfrA,MLS,CfrA,cfrA,2101,ARO_3003441,NG_047631.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
258,cfrB,MLS,CfrB,cfrB,2102,ARO_3004649,NG_065840.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
259,cfrC,MLS,CfrC,cfrC,2103,ARO_3004146,NG_055643.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
260,clbB,MLS,clbB,clbB,2104,ARO_3002815,NG_062349.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
261,clbC,MLS,clbC,clbC,2105,ARO_3002816,NG_062348.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
262,clcD,MLS,clcD,clcD,2106,ARO_3004599,NG_060578.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
263,emtA,MLS,Emt,emtA,2107,ARO_3004669,NG_055266.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
264,ere(A),MLS,EreA,ere(A),2108,ARO_3000361,NG_047765.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
264,ere(A2),MLS,EreA,ere(A2),2109,ARO_3002826,NG_047763.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
264,ere(A).v1,MLS,EreA,ere(A).v1,3624,RefSeq_NG_047770,NG_047770.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
264,ere(A).v2,MLS,EreA,ere(A).v2,3625,RefSeq_NG_047767,NG_047767.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
264,ere(A).v3,MLS,EreA,ere(A).v3,3626,RefSeq_NG_052426,NG_052426.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
265,ere(B),MLS,EreB,ere(B),2110,ARO_3000363,NG_047768.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
266,ere(D),MLS,EreD,ere(D),2111,ARO_3004608,NG_047771.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(30),MLS,Erm,erm(30),2112,ARO_3001265,NG_047772.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(31),MLS,Erm,erm(31),2113,ARO_3000598,NG_047773.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(32),MLS,Erm,erm(32),2114,ARO_3004592,NG_047775.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(33),MLS,Erm,erm(33),2115,ARO_3000599,NG_047776.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(34),MLS,Erm,erm(34),2116,ARO_3000600,NG_047777.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(35),MLS,Erm,erm(35),2117,ARO_3000604,NG_047778.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(36),MLS,Erm,erm(36),2118,ARO_3000605,NG_047779.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(37),MLS,Erm,erm(37),2119,ARO_3000392,NG_047780.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(38),MLS,Erm,erm(38),2120,ARO_3000601,NG_047781.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(39),MLS,Erm,erm(39),2121,ARO_3000602,NG_047782.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(40),MLS,Erm,erm(40),2122,ARO_3004606,NG_047783.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(41).v1,MLS,Erm,erm(41).v1,2123,ARG_EU590124,ON221602.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(41).v2,MLS,Erm,erm(41).v2,2124,ARO_3000603,KT185502.1:150-566,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(42),MLS,Erm,erm(42),2125,ARO_3003106,NG_047785.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(43),MLS,Erm,erm(43),2126,ARO_3003205,NG_047786.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(44)v,MLS,Erm,erm(44)v,2127,ARO_3003971,NG_047787.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(45),MLS,Erm,erm(45),2128,ARO_3004595,NG_047788.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(46),MLS,Erm,erm(46),2129,ARO_3004596,NG_054941.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(47),MLS,Erm,erm(47),2130,ARO_3003908,NG_054944.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(48),MLS,Erm,erm(48),2131,ARO_3004094,NG_054962.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(49),MLS,Erm,erm(49),2132,ARO_3004626,NG_065843.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(K),MLS,Erm,erm(K),2133,ARO_3004643,NG_047831.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(O)-lrm,MLS,Erm,erm(O)-lrm,2134,ARO_3004652,NG_047833.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(A),MLS,Erm,erm(A),2135,ARO_3000347,NG_047789.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(B).v1,MLS,Erm,erm(B).v1,2136,ARG_M11180,LR962113.1:70769-71506,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(B).v2,MLS,Erm,erm(B).v2,2137,ARO_3000375,NG_047801.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(C).v1,MLS,Erm,erm(C).v1,2138,ARG_M19652,NG_047809.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(C).v2,MLS,Erm,erm(C).v2,2139,ARO_3000250,NG_047807.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(D).v1,MLS,Erm,erm(D).v1,2140,ARG_M29832,NG_047820.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(D).v2,MLS,Erm,erm(D).v2,2141,ARO_3000495,NG_047819.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(E),MLS,Erm,erm(E),2142,ARO_3000326,NG_047822.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(F),MLS,Erm,erm(F),2143,ARO_3000498,NG_047824.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(G).v1,MLS,Erm,erm(G).v1,2144,ARG_M15332,NG_047827.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(G).v2,MLS,Erm,erm(G).v2,2145,ARO_3000522,NG_047828.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(H),MLS,Erm,erm(H),2146,ARO_3002823,NG_047830.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(N),MLS,Erm,erm(N),2147,ARO_3000592,NG_047832.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(O)-srmA,MLS,Erm,erm(O)-srmA,2148,ARO_3001303,NG_047834.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(Q),MLS,Erm,erm(Q),2149,ARO_3000593,NG_047835.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(R),MLS,Erm,erm(R),2150,ARO_3000594,NG_051866.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(S),MLS,Erm,erm(S),2151,ARO_3001304,NG_047837.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(T),MLS,Erm,erm(T),2152,ARO_3000595,NG_047838.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(U),MLS,Erm,erm(U),2153,ARO_3001305,NG_047843.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(V),MLS,Erm,erm(V),2154,ARO_3002824,NG_047845.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(W),MLS,Erm,erm(W),2155,ARO_3001306,NG_047846.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(X),MLS,Erm,erm(X),2156,ARO_3000596,NG_047848.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(Y),MLS,Erm,erm(Y),2157,ARO_3002825,NG_047855.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(Z),MLS,Erm,erm(Z),2158,ARO_3004605,NG_047856.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(42).v1,MLS,Erm,erm(42).v1,3627,RefSeq_NG_047784,NG_047784.2,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(52),MLS,Erm,erm(52),3628,ARO_3007041,NG_080765.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(B).v3,MLS,Erm,erm(B).v3,3629,RefSeq_NG_047794,NG_047794.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(C).v3,MLS,Erm,erm(C).v3,3630,RefSeq_NG_047806,NG_047806.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
267,erm(X).v1,MLS,Erm,erm(X).v1,3631,RefSeq_NG_047853,NG_047853.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
268,gimA,MLS,gimA,gimA,2159,ARO_3000463,NG_047983.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
269,linG,MLS,LinG,linG,2160,ARO_3002879,NG_047927.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
270,lnuA,MLS,LnuA,lnuA,2161,ARO_3002835,NG_047913.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
270,lnuA.v1,MLS,LnuA,lnuA.v1,3649,RefSeq_NG_047915,NG_047915.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
271,lnuB,MLS,LnuB,lnuB,2162,ARO_3002836,NG_047921.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
272,lnuC,MLS,LnuC,lnuC,2163,ARO_3002837,NG_047924.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
273,lnuD,MLS,LnuD,lnuD,2164,ARO_3002838,NG_047925.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
274,lnuF.v1,MLS,LnuF,lnuF.v1,2165,ARG_EU118119,CP103330.1:138247-139068,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
274,lnuF.v2,MLS,LnuF,lnuF.v2,2166,ARO_3002839,NG_047928.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
275,lnuG,MLS,LnuG,lnuG,2167,ARO_3004085,NG_051760.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
276,lnuP,MLS,LnuP,lnuP,2168,ARO_3004601,NG_047929.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
277,lsaA,MLS,LsaA,lsaA,2169,ARO_3000300,NG_047931.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
278,lsaB,MLS,LsaB,lsaB,2170,ARO_3003111,NG_047933.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
279,lsaC,MLS,LsaC,lsaC,2171,ARO_3003112,NG_047934.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
280,lsaE,MLS,LsaE,lsaE,2172,ARO_3003206,NG_047923.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
281,mgtA,MLS,MgtA,mgtA,2173,ARO_3000462,NG_047984.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
282,mphA,MLS,MphA,mphA,2174,ARO_3000316,NG_047985.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
283,mphB.v1,MLS,MphB,mphB.v1,2175,ARG_D85892,NG_047988.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
283,mphB.v2,MLS,MphB,mphB.v2,2176,ARO_3000318,CP028600.1:1390186-1390662,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
284,mphC.v1,MLS,MphC,mphC.v1,2177,ARG_AF167161,NG_047991.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
284,mphC.v2,MLS,MphC,mphC.v2,2178,ARO_3000319,NG_047989.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
285,mphE.v1,MLS,MphE,mphE.v1,2179,ARG_JF769133,NG_047996.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
285,mphE.v2,MLS,MphE,mphE.v2,2180,ARO_3003741,NG_064660.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
286,mphF,MLS,MphF,mphF,2181,ARO_3003071,NG_047997.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
287,mphG,MLS,MphG,mphG,2182,ARO_3003742,NG_047998.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
288,mphH,MLS,MphH,mphH,2183,ARO_3004539,NG_065845.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
289,mphI,MLS,MphI,mphI,2184,ARO_3003991,KX531056.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
290,mphJ,MLS,MphJ,mphJ,2185,ARO_3004544,NG_063823.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
291,mphK,MLS,MphK,mphK,2186,ARO_3004541,NG_065846.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
292,mphL,MLS,MphL,mphL,2187,ARO_3003072,NG_055768.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
293,mphM,MLS,MphM,mphM,2188,ARO_3003767,NG_065847.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
294,mphN,MLS,MphN,mphN,2189,ARO_3004542,NG_065848.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
295,mphO,MLS,MphO,mphO,2190,ARO_3004543,NZ_AGSO01000004.1:76479-77432,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
296,msrA.v1,MLS,MsrA,msrA.v1,2191,ARG_AY591760,NG_048001.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
296,msrA.v2,MLS,MsrA,msrA.v2,2192,ARO_3000251,NG_047999.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
297,msrC.v1,MLS,MsrC,msrC.v1,2193,ARG_AY004350,NG_048003.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
297,msrC.v2,MLS,MsrC,msrC.v2,2194,ARO_3002819,NG_048004.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
298,msrE,MLS,MsrE,msrE,2195,ARO_3003109,NG_048007.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
299,myrA,MLS,MyrA,myrA,2196,ARO_3001300,NG_048010.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
300,oleB,MLS,OleB,oleB,2197,ARO_3003036,NG_048020.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
301,oleC,MLS,OleC,oleC,2198,ARO_3003748,L06249.1:1528-2505,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
302,oleD,MLS,OleD,oleD,2199,ARO_3000865,NG_048021.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
303,oleI,MLS,OleI,oleI,2200,ARO_3000866,NG_048022.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
304,optrA,MLS,OptrA,optrA,2201,ARO_3003746,NG_048023.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
305,poxtA,MLS,PoxtA,poxtA,2202,ARO_3004470,NG_063824.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
306,srmB,MLS,SrmB,srmB,2203,ARO_3002828,NG_048076.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
307,tlrC,MLS,TirC,tlrC,2204,ARO_3002827,NG_048321.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
308,tva(A),MLS,TvaA,tva(A),2205,ARO_3004730,NG_066687.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
309,vatA,MLS,VatA,vatA,2206,ARO_3002840,NG_048537.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
310,vatB,MLS,VatB,vatB,2207,ARO_3002841,NG_048538.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
311,vatC,MLS,VatC,vatC,2208,ARO_3002842,NG_048539.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
312,vatD.v1,MLS,VatD,vatD.v1,2209,ARG_L12033,NG_048540.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
312,vatD.v2,MLS,VatD,vatD.v2,2210,ARO_3002843,LR132068.1:53015-53629,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
313,vatE,MLS,VatE,vatE,2211,ARO_3002844,NG_048542.2,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
314,vatF,MLS,VatF,vatF,2212,ARO_3003744,NG_048550.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
315,vatH,MLS,VatH,vatH,2213,ARO_3002845,NG_048551.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
316,vatI,MLS,VatI,vatI,2214,ARO_3003987,NG_055656.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
317,vga(A),MLS,Vga(A),vga(A),2215,ARO_3002829,NG_048552.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
317,vga(A)-LC,MLS,Vga(A),vga(A)-LC,2216,ARO_3002830,NG_047097.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
317,vga(A).v1,MLS,Vga(A),vga(A).v1,3681,RefSeq_NG_048557,NG_048557.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
318,vga(B),MLS,Vga(B),vga(B),2217,ARO_3000118,NG_048558.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
319,vga(C),MLS,Vga(C),vga(C),2218,ARO_3002831,NG_048559.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
320,vga(D),MLS,Vga(D),vga(D),2219,ARO_3002832,NG_048560.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
321,vga(E) ,MLS,Vga(E),vga(E) ,2220,ARO_3004715,NG_065854.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
321,vga(E).v1,MLS,Vga(E),vga(E).v1,2221,ARO_3002833,NG_048561.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
322,vgb(A),MLS,Vgb(A),vgb(A),2222,ARO_3001307,NG_048563.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
323,vgb(B),MLS,Vgb(B),vgb(B),2223,ARO_3001308,NG_048564.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
324,vgb(C),MLS,Vgb(C),vgb(C),2224,ARO_3003990,NG_056050.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
325,vmlR,MLS,VmlR,vmlR,2225,ARO_3004476,NG_063831.1,-,-,no,no,,,Macrolide antibiotic,ARO:0000000
326,cat-TC,Phe,Cat,cat-TC,2226,ARO_3002671,NG_047562.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,cat86,Phe,Cat,cat86,2227,ARO_3002672,NG_047563.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA,Phe,Cat,catA,2228,ARO_3004456,NG_047578.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA1,Phe,Cat,catA1,2229,ARO_3002683,NG_047582.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA10,Phe,Cat,catA10,2230,ARO_3004452,AY238971.1:1055-1741,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA13,Phe,Cat,catA13,2231,ARO_3004454,NG_047588.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA14,Phe,Cat,catA14,2232,ARO_3004460,NG_047573.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA4,Phe,Cat,catA4,2233,ARO_3004657,NG_047569.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA7.v1,Phe,Cat,catA7.v1,2234,ARO_3004457,NG_047572.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA7.v2,Phe,Cat,catA7.v2,2235,ARO_3004458,NG_047568.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA8,Phe,Cat,catA8,2236,ARO_3004658,NG_047579.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catA9,Phe,Cat,catA9,2237,ARO_3004455,NG_047577.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catB,Phe,Cat,catB,2238,ARO_3002674,NG_047589.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catB1,Phe,Cat,catB1,2239,ARO_3004451,NG_047600.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catB10,Phe,Cat,catB10,2240,ARO_3003110,NG_047601.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
326,catB11,Phe,Cat,catB11,2241,ARO_3004660,NG_050948.1,-,-,no,no,,,phenicol antibiotic,ARO:3000387
